transaction_id,customer_id,age,gender,city,category,payment_method,transaction_date,amount,is_returning_customer
3451,2151,22,Female,Mumbai,Home & Furniture,UPI,2025-11-21,4413.67,1
1135,1743,40,Male,Chennai,Books,UPI,2025-11-21,983.37,0
546,1172,33,Male,Kolkata,Home & Furniture,COD,2025-11-22,8217.52,0
4,2095,60,Male,Mumbai,Sports,Credit Card,2025-11-22,1732.74,1
3449,2123,51,Male,Ahmedabad,Fashion,Net Banking,2025-11-22,3372.31,1
2883,1516,45,Male,Kolkata,Electronics,COD,2025-11-22,5491.16,1
1203,1401,31,Male,Bangalore,Grocery,UPI,2025-11-22,1417.74,1
478,2122,22,Male,Chennai,Home & Furniture,UPI,2025-11-23,6961.42,0
3432,1312,20,Female,Bangalore,Beauty,Credit Card,2025-11-23,1111.94,1
3591,2187,55,Female,Delhi,Electronics,UPI,2025-11-23,8271.38,1
1160,1107,45,Male,Pune,Fashion,UPI,2025-11-23,2489.93,0
3845,1824,44,Male,Chennai,Grocery,Credit Card,2025-11-23,786.5,1
3848,1081,54,Male,Bangalore,Fashion,UPI,2025-11-23,2147.22,0
3885,1582,20,Male,Bangalore,Electronics,UPI,2025-11-23,9842.49,0
744,2026,24,Male,Pune,Fashion,UPI,2025-11-24,2590.94,1
3309,1323,22,Male,Kolkata,Fashion,Net Banking,2025-11-24,2313.87,1
1498,1591,43,Male,Mumbai,Grocery,Credit Card,2025-11-24,1922.66,0
250,2045,62,Female,Hyderabad,Beauty,UPI,2025-11-24,785.94,0
3933,1902,28,Female,Delhi,Electronics,Credit Card,2025-11-24,13105.18,0
1048,1734,32,Male,Hyderabad,Electronics,UPI,2025-11-24,3747.41,1
1944,1968,60,Female,Ahmedabad,Electronics,UPI,2025-11-24,13694.36,1
2655,1437,47,Female,Mumbai,Home & Furniture,UPI,2025-11-24,3931.5,1
2807,1125,47,Male,Chennai,Electronics,Credit Card,2025-11-24,7974.35,1
2006,2153,45,Female,Pune,Beauty,UPI,2025-11-24,1544.26,1
1602,1099,42,Male,Bangalore,Electronics,COD,2025-11-24,11250.37,1
683,1204,60,Male,Delhi,Home & Furniture,Debit Card,2025-11-25,8400.83,1
3922,1504,26,Female,Hyderabad,Beauty,COD,2025-11-25,2626.39,1
1913,2035,23,Male,Bangalore,Electronics,Credit Card,2025-11-25,4291.28,0
2360,1204,19,Male,Mumbai,Books,Credit Card,2025-11-25,1432.22,1
1974,1821,51,Male,Delhi,Fashion,Net Banking,2025-11-25,1166.52,1
2142,1462,26,Female,Hyderabad,Beauty,Debit Card,2025-11-25,1134.06,0
2649,1727,32,Female,Ahmedabad,Grocery,UPI,2025-11-25,863.03,1
3164,2068,62,Female,Chennai,Fashion,UPI,2025-11-25,3992.97,1
588,1708,24,Male,Hyderabad,Electronics,Credit Card,2025-11-25,7016.42,1
341,2076,32,Male,Hyderabad,Books,Debit Card,2025-11-26,506.44,1
3697,1302,61,Female,Mumbai,Home & Furniture,COD,2025-11-26,9175.85,1
175,1766,57,Female,Delhi,Beauty,UPI,2025-11-26,1475.96,1
2901,1665,59,Male,Bangalore,Fashion,Debit Card,2025-11-26,2410.36,1
188,1763,26,Male,Bangalore,Fashion,Debit Card,2025-11-26,2372.25,0
3313,1153,28,Female,Hyderabad,Home & Furniture,COD,2025-11-26,6223.75,1
3920,1383,54,Male,Hyderabad,Beauty,UPI,2025-11-27,2257.61,0
1090,1003,37,Female,Pune,Books,UPI,2025-11-27,582.12,1
561,1967,31,Female,Ahmedabad,Grocery,UPI,2025-11-27,858.6,1
3731,1464,19,Female,Delhi,Sports,UPI,2025-11-27,3407.57,0
1677,1426,40,Female,Delhi,Fashion,UPI,2025-11-27,1745.53,0
147,1627,46,Male,Ahmedabad,Electronics,Debit Card,2025-11-27,7605.8,1
3955,1365,39,Female,Bangalore,Electronics,UPI,2025-11-27,7604.2,1
3554,1402,50,Male,Kolkata,Beauty,Credit Card,2025-11-27,1860.97,1
425,1011,31,Female,Bangalore,Sports,Debit Card,2025-11-27,1756.78,0
2343,1791,59,Female,Delhi,Grocery,Credit Card,2025-11-28,1376.49,0
2022,1148,31,Male,Kolkata,Fashion,Debit Card,2025-11-28,1762.65,1
1124,2019,45,Female,Delhi,Fashion,UPI,2025-11-28,3862.57,0
2202,1282,43,Male,Ahmedabad,Electronics,UPI,2025-11-28,17802.76,1
3662,1769,46,Male,Hyderabad,Fashion,Debit Card,2025-11-28,1392.16,1
2985,1321,19,Female,Delhi,Fashion,UPI,2025-11-29,1202.52,1
3367,1580,64,Male,Hyderabad,Fashion,Debit Card,2025-11-29,1991.61,1
2746,2107,45,Male,Pune,Grocery,UPI,2025-11-29,1393.4,1
1806,1297,48,Male,Pune,Fashion,UPI,2025-11-29,2830.74,1
161,1112,35,Female,Bangalore,Grocery,UPI,2025-11-29,1162.55,0
1341,1335,61,Female,Bangalore,Beauty,UPI,2025-11-29,2448.63,1
3852,1334,21,Female,Chennai,Fashion,COD,2025-11-29,1477.88,1
3153,1483,29,Female,Mumbai,Electronics,UPI,2025-11-29,9564.74,0
1407,1715,54,Male,Kolkata,Books,Debit Card,2025-11-29,521.31,1
2248,2124,50,Female,Hyderabad,Home & Furniture,UPI,2025-11-29,3778.64,0
3950,1827,61,Female,Delhi,Sports,UPI,2025-11-29,1911.47,1
363,1116,38,Male,Bangalore,Grocery,COD,2025-11-30,599.36,0
1839,1580,35,Female,Kolkata,Electronics,Debit Card,2025-11-30,12527.42,1
202,1262,34,Female,Hyderabad,Books,UPI,2025-11-30,823.27,1
1165,1274,64,Male,Kolkata,Sports,Debit Card,2025-11-30,2232.71,1
1547,1970,59,Male,Mumbai,Grocery,Debit Card,2025-11-30,1405.93,1
2990,1507,43,Male,Mumbai,Home & Furniture,UPI,2025-11-30,3217.77,0
879,2038,19,Female,Delhi,Grocery,COD,2025-12-01,1329.75,1
414,1895,33,Female,Kolkata,Electronics,UPI,2025-12-01,9517.76,1
2514,1130,52,Female,Delhi,Books,Credit Card,2025-12-01,625.93,1
2707,1617,25,Female,Bangalore,Books,COD,2025-12-01,610.05,1
2493,1927,29,Female,Chennai,Beauty,UPI,2025-12-01,2085.32,1
2718,1906,48,Male,Mumbai,Fashion,COD,2025-12-01,5278.67,1
3635,1330,56,Male,Hyderabad,Electronics,Debit Card,2025-12-01,11995.16,1
1779,1323,20,Female,Hyderabad,Electronics,Debit Card,2025-12-01,6581.33,0
3602,1369,23,Male,Delhi,Fashion,Debit Card,2025-12-02,1070.45,1
1877,2093,33,Female,Bangalore,Electronics,Net Banking,2025-12-02,18019.52,0
1476,1116,52,Male,Kolkata,Fashion,UPI,2025-12-02,1722.19,1
3421,2104,59,Female,Hyderabad,Books,UPI,2025-12-02,644.12,1
3976,1802,56,Male,Bangalore,Grocery,UPI,2025-12-02,957.02,1
3708,1060,63,Male,Mumbai,Electronics,Debit Card,2025-12-02,7780.23,1
1496,1888,45,Male,Mumbai,Grocery,Credit Card,2025-12-03,1095.65,0
2440,1078,47,Male,Ahmedabad,Electronics,UPI,2025-12-03,12345.75,1
1399,1021,24,Female,Bangalore,Electronics,Credit Card,2025-12-03,5984.27,1
2801,1420,57,Male,Kolkata,Grocery,UPI,2025-12-03,1187.85,0
2381,2154,40,Male,Hyderabad,Fashion,Debit Card,2025-12-03,2695.1,0
3811,1024,33,Female,Pune,Electronics,Credit Card,2025-12-03,11179.28,0
1579,1804,57,Male,Kolkata,Beauty,UPI,2025-12-03,1543.26,1
2231,1936,31,Female,Mumbai,Fashion,Debit Card,2025-12-03,1752.43,1
2144,1962,34,Female,Kolkata,Beauty,Credit Card,2025-12-04,1590.17,1
3423,1894,32,Male,Pune,Fashion,Credit Card,2025-12-04,1533.7,1
1937,1480,24,Female,Chennai,Home & Furniture,Debit Card,2025-12-04,6516.57,1
1192,1628,62,Male,Hyderabad,Grocery,UPI,2025-12-04,1669.97,0
2332,1048,34,Female,Chennai,Fashion,Debit Card,2025-12-04,1960.73,1
2998,1912,22,Male,Bangalore,Electronics,UPI,2025-12-05,7215.68,1
2056,2036,32,Male,Mumbai,Grocery,Net Banking,2025-12-05,1673.51,0
131,1748,27,Male,Mumbai,Beauty,Debit Card,2025-12-05,1746.38,1
233,1877,30,Female,Ahmedabad,Fashion,Debit Card,2025-12-05,1292.7,0
1300,1002,48,Female,Bangalore,Home & Furniture,UPI,2025-12-05,3495.48,1
1106,2176,22,Male,Mumbai,Fashion,Net Banking,2025-12-05,3369.33,0
208,1001,44,Female,Bangalore,Electronics,COD,2025-12-05,5594.82,1
312,1035,63,Female,Chennai,Sports,Credit Card,2025-12-05,2354.23,0
500,2097,62,Male,Hyderabad,Sports,UPI,2025-12-05,1590.87,1
1039,2101,64,Male,Mumbai,Books,Credit Card,2025-12-06,451.25,1
1381,1413,36,Female,Kolkata,Fashion,Credit Card,2025-12-06,3378.07,1
2475,1553,43,Female,Hyderabad,Grocery,UPI,2025-12-06,1304.21,1
123,1891,28,Female,Chennai,Electronics,Credit Card,2025-12-06,6996.42,1
1864,1699,19,Male,Hyderabad,Electronics,UPI,2025-12-07,9321.43,1
2434,2091,37,Female,Bangalore,Electronics,Debit Card,2025-12-07,4215.79,0
2286,1663,35,Female,Pune,Home & Furniture,COD,2025-12-07,6383.78,0
682,1052,28,Female,Chennai,Electronics,UPI,2025-12-07,6122.75,1
2855,1946,44,Female,Bangalore,Electronics,UPI,2025-12-07,9112.67,1
508,1794,18,Female,Delhi,Electronics,UPI,2025-12-07,8912.44,1
3644,1869,18,Male,Delhi,Beauty,UPI,2025-12-07,1875.26,0
2312,1659,43,Male,Pune,Sports,UPI,2025-12-07,3350.43,0
849,1724,22,Female,Hyderabad,Beauty,Credit Card,2025-12-07,1152.23,0
251,1749,51,Female,Bangalore,Home & Furniture,UPI,2025-12-07,16385.48,0
1851,1649,31,Female,Kolkata,Electronics,UPI,2025-12-07,18740.41,1
179,1197,61,Male,Mumbai,Home & Furniture,UPI,2025-12-07,4046.4,1
2553,1892,52,Female,Bangalore,Fashion,COD,2025-12-08,2120.36,1
3995,1137,45,Male,Chennai,Electronics,UPI,2025-12-08,6714.1,1
196,1550,32,Female,Delhi,Books,Credit Card,2025-12-08,561.25,0
2315,1077,38,Male,Hyderabad,Fashion,UPI,2025-12-08,1459.07,1
372,2141,58,Female,Pune,Sports,UPI,2025-12-08,1599.02,1
220,1403,35,Male,Mumbai,Fashion,UPI,2025-12-08,3427.36,1
2618,1464,34,Male,Chennai,Home & Furniture,UPI,2025-12-08,8985.3,1
2287,2132,29,Female,Bangalore,Electronics,Net Banking,2025-12-08,15555.17,1
3422,1488,46,Female,Kolkata,Sports,Net Banking,2025-12-08,2661.87,1
540,1933,32,Male,Chennai,Fashion,Net Banking,2025-12-09,4376.06,1
1831,1530,30,Female,Hyderabad,Beauty,UPI,2025-12-09,1254.38,0
574,1040,51,Female,Hyderabad,Home & Furniture,COD,2025-12-09,6403.59,1
831,2191,60,Female,Kolkata,Fashion,Net Banking,2025-12-09,3039.38,0
1533,1382,35,Male,Delhi,Home & Furniture,Credit Card,2025-12-09,4606.36,1
571,1539,39,Male,Delhi,Electronics,Debit Card,2025-12-09,10666.45,1
1582,1531,50,Male,Chennai,Electronics,COD,2025-12-09,5056.68,1
3248,1885,19,Female,Chennai,Fashion,UPI,2025-12-09,2938.45,0
551,1202,43,Male,Delhi,Beauty,UPI,2025-12-09,1712.23,1
3212,1945,37,Male,Mumbai,Electronics,Net Banking,2025-12-09,11615.4,0
2305,1762,54,Male,Kolkata,Beauty,UPI,2025-12-09,727.9,1
3223,1301,45,Female,Delhi,Grocery,Credit Card,2025-12-09,1110.3,1
709,2069,35,Male,Pune,Fashion,Credit Card,2025-12-09,1526.84,0
3599,2189,27,Male,Delhi,Books,Debit Card,2025-12-09,598.36,0
94,1378,24,Male,Bangalore,Sports,Credit Card,2025-12-09,1705.35,1
2264,2080,30,Male,Hyderabad,Beauty,Debit Card,2025-12-09,1314.2,0
1736,1604,34,Male,Delhi,Grocery,Net Banking,2025-12-09,1376.79,0
2026,1262,49,Male,Ahmedabad,Home & Furniture,UPI,2025-12-09,4820.51,1
2457,1600,54,Female,Hyderabad,Grocery,COD,2025-12-09,1358.41,0
2274,2078,19,Male,Bangalore,Grocery,UPI,2025-12-09,794.44,1
1916,1514,40,Female,Mumbai,Books,UPI,2025-12-10,348.3,0
2853,1820,63,Female,Pune,Home & Furniture,COD,2025-12-10,5943.06,1
1517,1142,43,Male,Pune,Grocery,COD,2025-12-10,825.49,0
1769,1406,49,Male,Bangalore,Fashion,Debit Card,2025-12-10,3406.72,1
460,1061,42,Male,Hyderabad,Electronics,UPI,2025-12-10,15026.92,1
263,2019,20,Female,Kolkata,Fashion,Debit Card,2025-12-10,2003.29,0
68,1455,47,Male,Hyderabad,Grocery,UPI,2025-12-10,1876.9,0
2162,1521,35,Male,Hyderabad,Electronics,Credit Card,2025-12-11,10702.15,1
16,1385,38,Male,Kolkata,Grocery,COD,2025-12-11,1999.68,0
1817,2049,32,Male,Delhi,Grocery,Debit Card,2025-12-11,1358.32,1
2508,1669,32,Male,Chennai,Grocery,UPI,2025-12-11,788.95,1
2927,1880,31,Male,Hyderabad,Beauty,Debit Card,2025-12-11,1969.82,1
666,1165,46,Female,Bangalore,Fashion,UPI,2025-12-11,2113.64,0
2874,1508,35,Male,Ahmedabad,Electronics,UPI,2025-12-12,6747.37,1
541,2140,34,Male,Hyderabad,Beauty,UPI,2025-12-12,1628.38,1
1826,2072,41,Female,Delhi,Books,UPI,2025-12-12,275.83,1
2659,1658,39,Male,Hyderabad,Electronics,Debit Card,2025-12-12,7553.57,1
1849,1987,34,Female,Mumbai,Beauty,UPI,2025-12-12,1845.07,1
301,2127,45,Female,Hyderabad,Electronics,UPI,2025-12-12,10395.41,0
3191,1506,25,Female,Bangalore,Home & Furniture,UPI,2025-12-13,5679.65,1
366,2012,23,Male,Mumbai,Beauty,COD,2025-12-13,2128.12,1
2205,1460,53,Female,Bangalore,Books,UPI,2025-12-13,744.02,1
519,1875,45,Male,Mumbai,Electronics,UPI,2025-12-13,13820.03,0
2695,1997,27,Female,Pune,Books,Debit Card,2025-12-13,491.59,1
513,1499,61,Female,Hyderabad,Electronics,UPI,2025-12-13,6532.81,0
1129,1148,36,Female,Pune,Electronics,Debit Card,2025-12-14,9148.27,1
1633,1629,21,Female,Mumbai,Home & Furniture,UPI,2025-12-14,6965.49,1
1561,1913,40,Male,Mumbai,Electronics,Credit Card,2025-12-14,5684.97,1
3132,1739,52,Male,Bangalore,Fashion,UPI,2025-12-14,3099.69,1
1238,1813,51,Male,Bangalore,Grocery,UPI,2025-12-14,1703.71,1
2558,1247,30,Female,Chennai,Beauty,Credit Card,2025-12-14,1204.66,1
864,2046,24,Male,Hyderabad,Home & Furniture,Credit Card,2025-12-14,9525.61,0
3541,1207,57,Male,Delhi,Electronics,Credit Card,2025-12-14,8352.85,1
3124,1386,19,Male,Pune,Fashion,UPI,2025-12-14,2089.03,0
3060,1631,56,Male,Mumbai,Home & Furniture,UPI,2025-12-15,4488.56,1
3121,1397,48,Female,Chennai,Books,UPI,2025-12-15,925.62,0
3469,1282,20,Female,Chennai,Electronics,UPI,2025-12-15,6417.2,1
3157,1456,23,Male,Mumbai,Sports,Debit Card,2025-12-15,2929.9,0
479,1395,23,Female,Delhi,Grocery,UPI,2025-12-16,1828.29,1
3515,2164,43,Female,Bangalore,Fashion,Credit Card,2025-12-16,2312.67,1
3825,1961,34,Male,Mumbai,Home & Furniture,UPI,2025-12-16,7495.21,1
2772,1985,38,Female,Kolkata,Electronics,COD,2025-12-16,8421.46,0
2388,1424,61,Female,Bangalore,Electronics,UPI,2025-12-16,10897.48,0
2477,1467,29,Male,Mumbai,Grocery,Debit Card,2025-12-16,853.42,1
1948,1261,31,Female,Mumbai,Fashion,Credit Card,2025-12-16,2380.43,1
2481,1386,45,Male,Kolkata,Fashion,Debit Card,2025-12-16,2321.6,0
1169,2040,21,Female,Hyderabad,Electronics,UPI,2025-12-16,8726.66,0
1727,1821,33,Male,Mumbai,Beauty,Net Banking,2025-12-17,1829.64,0
1745,1961,23,Male,Kolkata,Fashion,UPI,2025-12-17,1807.01,0
1813,1140,32,Female,Hyderabad,Fashion,Credit Card,2025-12-17,2225.74,1
313,1684,47,Female,Chennai,Grocery,Debit Card,2025-12-17,1135.69,1
232,1913,36,Male,Mumbai,Home & Furniture,UPI,2025-12-17,5321.79,1
1836,1914,31,Male,Hyderabad,Grocery,UPI,2025-12-17,1447.62,1
2667,1178,37,Female,Bangalore,Electronics,Debit Card,2025-12-17,7524.34,0
326,1050,61,Male,Chennai,Home & Furniture,UPI,2025-12-17,5458.87,0
1445,2186,45,Female,Pune,Grocery,COD,2025-12-17,1926.49,1
871,1502,38,Female,Hyderabad,Sports,UPI,2025-12-17,3400.74,1
1444,2185,37,Female,Pune,Home & Furniture,Credit Card,2025-12-17,7362.45,0
2134,1519,63,Male,Mumbai,Fashion,COD,2025-12-17,5255.26,0
3675,1134,19,Female,Delhi,Books,Debit Card,2025-12-17,1118.86,1
858,1088,51,Male,Pune,Fashion,UPI,2025-12-18,3674.98,1
1606,1525,59,Female,Hyderabad,Sports,UPI,2025-12-18,2826.97,1
1926,2107,34,Male,Chennai,Fashion,Credit Card,2025-12-18,3357.65,0
1827,2177,57,Female,Hyderabad,Electronics,UPI,2025-12-18,8009.26,1
1792,1105,28,Female,Hyderabad,Sports,UPI,2025-12-18,4506.36,1
2828,1541,34,Female,Hyderabad,Home & Furniture,UPI,2025-12-18,7611.85,1
1554,2170,62,Male,Pune,Fashion,UPI,2025-12-19,1386.96,1
3657,1864,52,Female,Hyderabad,Beauty,Credit Card,2025-12-19,1538.69,1
76,1216,43,Male,Chennai,Fashion,COD,2025-12-19,1891.99,0
3456,1077,59,Male,Kolkata,Electronics,UPI,2025-12-19,6979.71,0
360,1830,49,Male,Chennai,Grocery,Credit Card,2025-12-19,1229.69,1
3489,1594,63,Female,Chennai,Electronics,UPI,2025-12-19,15921.42,1
3878,2159,44,Male,Ahmedabad,Electronics,Net Banking,2025-12-20,14717.78,1
996,1214,23,Male,Delhi,Electronics,UPI,2025-12-20,6700.67,0
55,2104,31,Female,Kolkata,Books,UPI,2025-12-20,703.73,1
2734,1173,23,Male,Kolkata,Grocery,UPI,2025-12-20,1212.69,1
1173,1338,55,Male,Kolkata,Fashion,UPI,2025-12-21,3315.34,1
399,1356,53,Male,Bangalore,Home & Furniture,UPI,2025-12-21,3832.73,0
227,1253,30,Male,Pune,Electronics,UPI,2025-12-21,7438.44,1
2280,1593,61,Male,Hyderabad,Electronics,Net Banking,2025-12-21,15054.92,1
1794,1001,50,Male,Hyderabad,Grocery,UPI,2025-12-21,1316.1,1
3341,1753,47,Female,Mumbai,Electronics,UPI,2025-12-22,15375.81,1
861,1615,26,Male,Chennai,Fashion,UPI,2025-12-22,1703.76,0
558,2035,23,Female,Hyderabad,Home & Furniture,UPI,2025-12-22,5884.21,1
1507,1800,39,Male,Delhi,Fashion,UPI,2025-12-23,2329.12,1
2592,1595,53,Female,Delhi,Grocery,UPI,2025-12-23,1200.22,1
3324,1660,24,Female,Chennai,Electronics,Debit Card,2025-12-23,7430.88,0
1537,1207,38,Female,Mumbai,Books,UPI,2025-12-23,665.1,1
1929,1455,40,Male,Mumbai,Fashion,UPI,2025-12-23,1899.94,0
2138,1359,54,Female,Kolkata,Fashion,Credit Card,2025-12-23,2152.88,1
93,1288,60,Male,Mumbai,Electronics,COD,2025-12-23,4536.41,1
394,1217,53,Female,Hyderabad,Beauty,Debit Card,2025-12-23,1837.41,1
3705,1311,56,Female,Chennai,Electronics,Net Banking,2025-12-23,2855.09,1
3712,1566,22,Female,Delhi,Beauty,Debit Card,2025-12-23,2312.49,0
276,1279,30,Male,Hyderabad,Grocery,COD,2025-12-23,862.91,0
2959,1910,55,Female,Kolkata,Fashion,UPI,2025-12-23,1297.4,1
1665,2184,52,Male,Ahmedabad,Fashion,Net Banking,2025-12-24,1481.63,0
396,1431,49,Female,Bangalore,Fashion,Credit Card,2025-12-24,3622.92,0
3404,1161,27,Male,Bangalore,Electronics,UPI,2025-12-24,5589.48,1
1693,2142,62,Male,Pune,Fashion,Credit Card,2025-12-24,3178.77,0
908,1094,24,Male,Hyderabad,Fashion,UPI,2025-12-24,2029.25,1
66,1269,45,Male,Delhi,Fashion,Debit Card,2025-12-24,1916.7,1
3884,1570,55,Female,Mumbai,Grocery,UPI,2025-12-24,1272.55,0
583,1924,21,Male,Chennai,Fashion,UPI,2025-12-24,1411.44,1
1689,1516,48,Male,Bangalore,Fashion,Credit Card,2025-12-24,1550.14,1
2932,1836,20,Female,Delhi,Electronics,Credit Card,2025-12-25,12802.73,1
3112,1048,46,Female,Hyderabad,Beauty,Debit Card,2025-12-25,708.43,1
3029,1990,23,Female,Ahmedabad,Fashion,UPI,2025-12-25,2418.09,1
328,2148,40,Female,Bangalore,Home & Furniture,UPI,2025-12-25,6812.12,1
755,1085,33,Female,Hyderabad,Electronics,Debit Card,2025-12-25,6290.61,0
3818,1424,32,Male,Chennai,Electronics,Debit Card,2025-12-25,6232.41,1
653,1577,22,Female,Hyderabad,Beauty,COD,2025-12-25,1725.57,1
2454,1226,59,Female,Bangalore,Fashion,UPI,2025-12-25,1624.82,0
1200,1371,36,Male,Mumbai,Electronics,Debit Card,2025-12-26,11744.16,0
3394,1503,29,Female,Chennai,Sports,COD,2025-12-26,4526.17,1
1342,2191,23,Male,Bangalore,Sports,UPI,2025-12-26,2523.21,1
576,1501,64,Female,Hyderabad,Fashion,UPI,2025-12-26,2484.43,1
3059,1928,22,Female,Bangalore,Books,UPI,2025-12-27,834.08,0
2379,1020,37,Female,Mumbai,Beauty,UPI,2025-12-27,2221.92,0
1897,1769,24,Male,Hyderabad,Grocery,COD,2025-12-27,972.93,0
3494,2035,60,Female,Hyderabad,Electronics,UPI,2025-12-27,14026.68,1
3843,1731,34,Female,Ahmedabad,Home & Furniture,UPI,2025-12-27,9154.23,0
2400,1027,38,Male,Kolkata,Electronics,Credit Card,2025-12-27,8028.15,0
1172,1215,43,Male,Kolkata,Fashion,Credit Card,2025-12-27,3056.32,0
1125,1818,64,Male,Mumbai,Sports,UPI,2025-12-28,3151.99,0
1480,2087,31,Male,Chennai,Home & Furniture,Net Banking,2025-12-28,6866.7,1
3185,1277,55,Female,Kolkata,Grocery,Debit Card,2025-12-28,1187.4,1
3412,1784,53,Female,Bangalore,Grocery,COD,2025-12-28,1226.43,1
2007,2083,18,Female,Hyderabad,Grocery,Credit Card,2025-12-28,1704.43,1
2891,2163,37,Male,Bangalore,Grocery,UPI,2025-12-28,1258.05,1
2157,1780,35,Male,Hyderabad,Fashion,UPI,2025-12-29,2959.0,1
529,1475,29,Male,Hyderabad,Fashion,UPI,2025-12-29,1585.32,1
3566,1507,22,Female,Mumbai,Fashion,UPI,2025-12-29,1950.42,0
3871,1904,60,Female,Hyderabad,Grocery,UPI,2025-12-29,857.74,0
3246,1310,44,Male,Mumbai,Grocery,Debit Card,2025-12-29,1140.85,0
878,1553,19,Female,Mumbai,Electronics,COD,2025-12-29,5800.18,0
1265,1816,21,Male,Hyderabad,Electronics,Credit Card,2025-12-29,8522.7,1
3354,1706,53,Female,Ahmedabad,Electronics,UPI,2025-12-29,10777.82,1
324,1726,26,Female,Pune,Fashion,Debit Card,2025-12-30,2942.52,0
3844,1115,36,Female,Chennai,Grocery,UPI,2025-12-30,931.92,1
1971,1265,46,Male,Bangalore,Grocery,Credit Card,2025-12-30,2163.2,1
222,1053,56,Male,Mumbai,Beauty,UPI,2025-12-30,1129.98,1
1111,1645,62,Female,Pune,Electronics,UPI,2025-12-30,11485.9,0
1212,1804,47,Female,Delhi,Home & Furniture,Debit Card,2025-12-30,4163.77,1
2257,1821,53,Female,Bangalore,Sports,Credit Card,2025-12-30,2447.26,0
919,1814,28,Female,Pune,Electronics,Debit Card,2025-12-30,11898.01,1
2525,1942,40,Male,Bangalore,Fashion,COD,2025-12-30,1378.48,1
3651,1720,58,Male,Ahmedabad,Beauty,UPI,2025-12-30,1419.88,1
1380,1466,46,Female,Hyderabad,Beauty,UPI,2025-12-30,1007.08,1
2513,1246,49,Female,Hyderabad,Grocery,Credit Card,2025-12-30,1445.3,1
929,1827,47,Female,Bangalore,Books,Debit Card,2025-12-31,1267.75,1
818,1089,19,Female,Kolkata,Electronics,Debit Card,2025-12-31,6154.35,1
1893,1341,55,Male,Mumbai,Fashion,Debit Card,2025-12-31,2335.51,1
2851,1673,39,Male,Mumbai,Sports,COD,2025-12-31,2403.14,0
1504,1241,55,Male,Chennai,Fashion,Debit Card,2026-01-01,1218.54,0
1650,1619,19,Female,Pune,Sports,UPI,2026-01-01,1725.14,1
677,1183,27,Male,Hyderabad,Home & Furniture,UPI,2026-01-01,5515.76,0
3275,1073,62,Male,Delhi,Grocery,Net Banking,2026-01-01,1775.8,1
3862,1573,33,Male,Delhi,Home & Furniture,Net Banking,2026-01-02,5305.04,1
1181,1488,30,Female,Bangalore,Home & Furniture,UPI,2026-01-02,4317.3,1
1322,2199,20,Female,Chennai,Grocery,Net Banking,2026-01-02,457.46,0
2696,1048,49,Female,Hyderabad,Fashion,Debit Card,2026-01-02,2671.61,0
2679,2110,47,Male,Hyderabad,Electronics,UPI,2026-01-02,5104.22,1
1279,1884,61,Female,Delhi,Books,Net Banking,2026-01-02,490.04,1
2080,1553,24,Male,Bangalore,Sports,UPI,2026-01-02,4356.09,1
3728,1629,48,Female,Hyderabad,Sports,UPI,2026-01-02,2693.25,0
2852,1364,35,Female,Bangalore,Fashion,Debit Card,2026-01-02,3285.84,0
384,2109,36,Male,Delhi,Books,Debit Card,2026-01-02,511.98,1
2663,1405,48,Male,Ahmedabad,Fashion,UPI,2026-01-02,2201.11,0
2153,1148,41,Male,Ahmedabad,Beauty,Credit Card,2026-01-03,1248.27,0
970,1875,53,Female,Chennai,Fashion,UPI,2026-01-03,2739.34,0
3533,1517,36,Male,Hyderabad,Grocery,UPI,2026-01-03,1674.48,1
3578,1916,35,Male,Delhi,Books,UPI,2026-01-03,1293.33,0
2492,1612,41,Male,Delhi,Electronics,COD,2026-01-03,9903.81,0
694,1666,23,Female,Hyderabad,Fashion,Credit Card,2026-01-03,2577.99,0
2820,1556,29,Female,Hyderabad,Electronics,Debit Card,2026-01-04,5740.2,1
1909,1669,45,Female,Chennai,Home & Furniture,UPI,2026-01-04,6172.96,1
1886,1159,60,Female,Chennai,Electronics,Net Banking,2026-01-04,14016.24,1
441,1412,20,Female,Mumbai,Grocery,Credit Card,2026-01-04,1286.58,1
634,1094,41,Female,Bangalore,Home & Furniture,UPI,2026-01-04,11464.87,1
1575,1158,62,Female,Mumbai,Home & Furniture,Credit Card,2026-01-04,7533.91,0
1372,1359,46,Male,Mumbai,Fashion,UPI,2026-01-04,1142.17,1
1034,1578,49,Female,Pune,Electronics,UPI,2026-01-04,10125.93,1
135,1524,37,Female,Delhi,Grocery,UPI,2026-01-04,1415.06,0
1097,1074,19,Female,Bangalore,Fashion,UPI,2026-01-05,2138.82,1
3717,1096,52,Female,Chennai,Electronics,UPI,2026-01-05,4426.25,1
449,1738,43,Female,Mumbai,Books,UPI,2026-01-05,813.07,1
3241,2016,59,Female,Delhi,Fashion,UPI,2026-01-05,1665.62,1
1975,1163,18,Male,Pune,Grocery,Debit Card,2026-01-05,2178.11,1
1312,1737,38,Male,Hyderabad,Grocery,UPI,2026-01-05,2655.1,1
3680,2152,46,Female,Hyderabad,Home & Furniture,UPI,2026-01-05,7571.06,1
3777,1194,25,Male,Chennai,Sports,UPI,2026-01-05,4129.02,1
751,1484,33,Male,Bangalore,Grocery,UPI,2026-01-05,1218.58,1
